consumer	file_id	filename	start	end	text
FrederickK	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1.mp4	45.37	47.25	I mean, we get a lot of inspiration off Instagram.
FrederickK	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1.mp4	47.81	52.47	When I was younger, it was things like Elle Decor magazine or whatever I could find.
FrederickK	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1.mp4	52.59	55.59	I mean, really, I'm not tied into anything.
FrederickK	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1.mp4	56.51	62.14	I don't know if there's so much a philosophy other than I am trying a little bit more
FrederickK	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1.mp4	62.14	62.16	to find something that I can use.
FrederickK	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1.mp4	62.16	69.75	I'm trying to make the house a little more cohesive, keeping not humongous differences between the rooms,
FrederickK	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1.mp4	69.83	71.55	although there is differences.
FrederickK	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1.mp4	72.39	75.15	You know, the colors are going together pretty well.
FrederickK	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1.mp4	76.87	77.23	I don't know.
FrederickK	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1.mp4	77.61	81.91	It looks a lot better now because a lot more rooms have been done at the same time.
FrederickK	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1.mp4	82.05	87.81	And also, you know, we're older, so we have some more money, which, you know, really it's kind of like the limiting factor.
FrederickK	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1.mp4	87.81	91.45	You can only do so much if you don't have the money to do it.
FrederickK	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1.mp4	92.19	94.36	So, yeah, I don't know.
FrederickK	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1.mp4	94.4	98.16	I don't know if I have a philosophy so much as it just it all looks good.
FrederickK	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1.mp4	98.24	100.24	I mean, color is usually the biggest part to me.
FrederickK	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1.mp4	100.32	103.88	Like the colors have to go and the colors need to work.
FrederickK	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1.mp4	104.8	116.24	I guess the other thing is I've kind of thought like if you have a good piece, you know, good pieces last and you can kind of put them together and you don't have to be so matchy matching.
FrederickK	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1.mp4	116.24	122.64	You don't have to be all of the same design or style or even of the time period.
FrederickK	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1	FrederickK_Activity2YourStyleandPhilosophy_2025-07-03_041309_1.mp4	123.18	135.24	So, you know, we redid the kitchen, but I had what I thought was a pretty good light fixture from years before and we kept it and, you know, I imagine we'll continue to do so.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	1.78	13.86	So, you know, my wife more so than me are usually looking at the Instagram and whatnot and picking up ideas.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	13.98	19.03	I think she saw this idea there for the light.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	20.09	25.25	You know, if you go into a museum, there's always something, right?
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	25.25	33.82	The pieces are framed or they're in a setting or they're against a colored wall, like a little more finished.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	33.82	36.08	You can see like this painting.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	36.4	37.56	It was a cool painting.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	37.66	38.24	It was an original.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	38.7	40.08	For me, it was expensive.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	42.28	44.44	But it's just the canvas, right?
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	44.52	46.66	There's no frame.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	47.28	53.64	So when you look at the wall, like even though it's a big piece on the wall, it's kind of plain.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	54.5	56.88	You could, you know, use a little more something.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	58.0	59.44	So the light does that.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	59.94	62.74	You also get to pull in a little bit more golden brass.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	63.02	64.28	Like this is the kitchen.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	64.28	65.22	It's attached to.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	66.34	75.45	You can see these lights are silver, but we've got some gold handles and polished nickel finishes anyway.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	76.47	78.81	So it's a way to mix that in a little bit more.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	79.89	80.59	But I don't know.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	80.63	81.01	It looks great.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	81.09	83.09	It makes it look more finished, makes it look nicer.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	83.61	85.63	You know, what expensive.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	87.81	89.47	And then, you know, you turn on the light.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	89.53	89.95	It helps.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	90.03	91.31	It doesn't do a huge deal.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	91.81	93.31	And this one is rechargeable.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	94.25	94.65	So the light.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	94.71	96.21	It's not on all the time.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	96.27	98.07	Maybe not as much as we would like.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	100.22	100.86	It feels good.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	100.94	101.88	It feels more finished.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	101.94	114.15	I mean, it's just kind of great to make more parts of your house look more complete, not look so bachelor pad or like you don't know what you're doing.
FrederickK	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1	FrederickK_Activity3ProjectMotivation_2025-07-03_041631_1.mp4	115.74	116.74	It feels put together.
FrederickK	FrederickK_Activity4SourcesofInspiration_2025-07-03_041850_1	FrederickK_Activity4SourcesofInspiration_2025-07-03_041850_1.mp4	1.01	17.92	So the bulk of our ideas, at least for my wife, are coming from Instagram, and that comes from there a lot, somewhat for me. When I get serious about something, I end up going on, also go on House, and I also go on Pinterest.
FrederickK	FrederickK_Activity4SourcesofInspiration_2025-07-03_041850_1	FrederickK_Activity4SourcesofInspiration_2025-07-03_041850_1.mp4	17.92	40.52	I like to find a picture of something I like, and then put it into the search and find similar ideas, try and replicate it, try and find something that I can buy, that looks good, that I can also afford. I can't just buy whatever is in the picture.
FrederickK	FrederickK_Activity4SourcesofInspiration_2025-07-03_041850_1	FrederickK_Activity4SourcesofInspiration_2025-07-03_041850_1.mp4	41.98	47.86	So for me, it really is, it's a lot of having seen it somewhere, so I need to see pictures.
FrederickK	FrederickK_Activity4SourcesofInspiration_2025-07-03_041850_1	FrederickK_Activity4SourcesofInspiration_2025-07-03_041850_1.mp4	48.6	52.18	And then, that looks good, I'd like to do it.
FrederickK	FrederickK_Activity4SourcesofInspiration_2025-07-03_041850_1	FrederickK_Activity4SourcesofInspiration_2025-07-03_041850_1.mp4	52.6	57.18	Every once in a while, I kind of come up with my own thing, but I really need to see it.
FrederickK	FrederickK_Activity4SourcesofInspiration_2025-07-03_041850_1	FrederickK_Activity4SourcesofInspiration_2025-07-03_041850_1.mp4	57.26	66.6	I usually need to see examples, and a lot of times when my wife discusses things that she's seen, it's like, well, we can keep talking, or you can show me the picture.
FrederickK	FrederickK_Activity4SourcesofInspiration_2025-07-03_041850_1	FrederickK_Activity4SourcesofInspiration_2025-07-03_041850_1.mp4	66.98	69.1	If you show me the picture, we'll get it figured out.
FrederickK	FrederickK_Activity4SourcesofInspiration_2025-07-03_041850_1	FrederickK_Activity4SourcesofInspiration_2025-07-03_041850_1.mp4	69.1	73.22	So, Instagram, House, Pinterest.
FrederickK	FrederickK_Activity5LightingChoices_2025-07-03_042134_1	FrederickK_Activity5LightingChoices_2025-07-03_042134_1.mp4	1.14	10.02	so you know a big choice was color really i mean silver or gold well i guess black was a choice too
FrederickK	FrederickK_Activity5LightingChoices_2025-07-03_042134_1	FrederickK_Activity5LightingChoices_2025-07-03_042134_1.mp4	10.02	19.16	um we went with gold i know gold might be in and out but i like kind of the gold accents
FrederickK	FrederickK_Activity5LightingChoices_2025-07-03_042134_1	FrederickK_Activity5LightingChoices_2025-07-03_042134_1.mp4	19.16	27.02	now it matches in in the rest of the room um you know we didn't do a hard wire just because
FrederickK	FrederickK_Activity5LightingChoices_2025-07-03_042134_1	FrederickK_Activity5LightingChoices_2025-07-03_042134_1.mp4	27.02	32.56	you'd have to pay to install it and there's a there's an outlet down low but you know
FrederickK	FrederickK_Activity5LightingChoices_2025-07-03_042134_1	FrederickK_Activity5LightingChoices_2025-07-03_042134_1.mp4	32.56	41.39	no need to change that uh it'd be nice it'd be cool be more finished but i also like the idea of
FrederickK	FrederickK_Activity5LightingChoices_2025-07-03_042134_1	FrederickK_Activity5LightingChoices_2025-07-03_042134_1.mp4	41.39	45.69	we could change it out right so if we want to put a silver one up we can just go get a silver one
FrederickK	FrederickK_Activity5LightingChoices_2025-07-03_042134_1	FrederickK_Activity5LightingChoices_2025-07-03_042134_1.mp4	45.69	51.23	and if we want to put a black one up we can get a black one and that way it's not a huge investment
FrederickK	FrederickK_Activity5LightingChoices_2025-07-03_042134_1	FrederickK_Activity5LightingChoices_2025-07-03_042134_1.mp4	51.23	59.25	but you can still stay with you know your look that you want stay with the times right um and
FrederickK	FrederickK_Activity5LightingChoices_2025-07-03_042134_1	FrederickK_Activity5LightingChoices_2025-07-03_042134_1.mp4	59.25	62.93	and pick the colors you need uh you know charging is
FrederickK	FrederickK_Activity5LightingChoices_2025-07-03_042134_1	FrederickK_Activity5LightingChoices_2025-07-03_042134_1.mp4	62.93	62.99	you know it's it's it's it's it's it's it's it's it's it's it's it's it's it's it's it's it's
FrederickK	FrederickK_Activity5LightingChoices_2025-07-03_042134_1	FrederickK_Activity5LightingChoices_2025-07-03_042134_1.mp4	62.99	68.93	it's not so hot but it still looks good even if it's not on so you know kind of turn it on
FrederickK	FrederickK_Activity5LightingChoices_2025-07-03_042134_1	FrederickK_Activity5LightingChoices_2025-07-03_042134_1.mp4	68.93	74.24	when we know we're going to be in the area for a while and or if there are people coming over
FrederickK	FrederickK_Activity5LightingChoices_2025-07-03_042134_1	FrederickK_Activity5LightingChoices_2025-07-03_042134_1.mp4	74.24	82.02	um and you know it's priced really well so you know kind of made it a no-brainer uh you know
FrederickK	FrederickK_Activity5LightingChoices_2025-07-03_042134_1	FrederickK_Activity5LightingChoices_2025-07-03_042134_1.mp4	82.02	86.76	give it a shot and if you don't like it then you know you're not out a lot of money
FrederickK	FrederickK_Activity6Step-by-StepWalkthrough_2025-07-03_042414_1	FrederickK_Activity6Step-by-StepWalkthrough_2025-07-03_042414_1.mp4	1.07	7.1	So the install, not hugely difficult.
FrederickK	FrederickK_Activity6Step-by-StepWalkthrough_2025-07-03_042414_1	FrederickK_Activity6Step-by-StepWalkthrough_2025-07-03_042414_1.mp4	7.26	8.68	I mean, the hardest part is just the measurements.
FrederickK	FrederickK_Activity6Step-by-StepWalkthrough_2025-07-03_042414_1	FrederickK_Activity6Step-by-StepWalkthrough_2025-07-03_042414_1.mp4	9.06	13.46	But, you know, we used a level to get it straight, rather inexpensive.
FrederickK	FrederickK_Activity6Step-by-StepWalkthrough_2025-07-03_042414_1	FrederickK_Activity6Step-by-StepWalkthrough_2025-07-03_042414_1.mp4	14.27	17.63	We measured where the midpoint would be.
